12:59:13,262 [main] WARN  UpStreamManager  - Up Stream connection is down: FIX.4.2:ACCEPTOR1->INITIATOR1
12:59:13,464 [main] INFO  Server  - Published my node info
12:59:13,466 [Server] INFO  AsyncEventProcessor  - processAsyncTimerEvent added in method map
12:59:13,474 [main] INFO  MarketReplay  - Market replay starts at: Mon Feb 18 12:59:13 CST 2013
12:59:13,481 [main] INFO  MarketReplay  - Market replay ends at: Mon Feb 18 12:59:13 CST 2013
12:59:14,587 [main] INFO  SessionSchedule  - [FIX.4.2:SIMULATOR->Algo] daily, 00:00:00-UTC - 00:00:00-UTC
12:59:14,591 [main] INFO  SocketAcceptor  - SessionTimer started
12:59:14,592 [main] INFO  NetworkingOptions  - Socket option: SocketTcpNoDelay=true
12:59:14,592 [main] INFO  NetworkingOptions  - Socket option: SocketSynchronousWrites=false
12:59:14,592 [main] INFO  NetworkingOptions  - Socket option: SocketSynchronousWriteTimeout=30000
12:59:14,621 [main] INFO  SocketAcceptor  - Listening for connections at 0.0.0.0/0.0.0.0:13679
12:59:18,238 [SocketAcceptorIoProcessor-1.0] INFO  AcceptorIoHandler  - MINA session created: /127.0.0.1:50588
12:59:18,240 [SocketConnectorIoProcessor-0.0] INFO  InitiatorIoHandler  - MINA session created for FIX.4.2:Algo->SIMULATOR: local=/127.0.0.1:50588, class org.apache.mina.transport.socket.nio.SocketSessionImpl, remote=localhost/127.0.0.1:13679
12:59:19,222 [Server] INFO  Server  - Down stream is ready: true
12:59:20,044 [Thread-27] INFO  Server  - Executions recovered: 1
12:59:20,432 [Thread-27] INFO  PersistenceManager  - Deleting 0 terminated items
12:59:20,434 [Server] INFO  Server  - Market data is ready: true
12:59:20,438 [Server] INFO  Server  - Market data is ready: true
12:59:20,438 [Server] INFO  Server  - Market data is ready: true
12:59:20,444 [Server] INFO  Server  - Market data is ready: true
12:59:20,449 [Thread-SC-3] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-685-1414P] Strategy started
12:59:20,449 [Thread-SC-0] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-669-2317P] Strategy started
12:59:20,453 [Thread-SC-4] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-687-0636P] Strategy started
12:59:20,454 [Thread-SC-4] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-691-2388P] Strategy started
12:59:20,454 [Thread-SC-4] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-713-1726P] Strategy started
12:59:20,457 [Server] INFO  Server  - Market data is ready: true
12:59:20,458 [Server] INFO  Server  - Market data is ready: true
12:59:20,458 [Server] INFO  Server  - Market data is ready: true
12:59:20,458 [Thread-SC-1] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-675-2213P] Strategy started
12:59:20,458 [Thread-SC-2] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-678-0629P] Strategy started
12:59:20,459 [Server] INFO  Server  - Market data is ready: true
12:59:20,460 [Thread-SC-6] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-755-1729P] Strategy started
12:59:20,460 [Server] INFO  Server  - Market data is ready: true
12:59:20,460 [Server] INFO  Server  - Market data is ready: true
12:59:20,461 [Thread-SC-5] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-732-0457P] Strategy started
12:59:20,471 [Thread-SC-7] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-763-0224P] Strategy started
12:59:20,474 [Thread-SC-8] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-795-0537P] Strategy started
12:59:20,476 [Server] INFO  Server  - Market data is ready: true
12:59:20,483 [Thread-SC-9] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-822-1267P] Strategy started
12:59:20,484 [Thread-SC-9] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-845-0700P] Strategy started
12:59:20,485 [Thread-SC-0] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-859-1623P] Strategy started
12:59:20,485 [Server] INFO  Server  - Market data is ready: true
12:59:20,487 [Server] INFO  Server  - Market data is ready: true
12:59:20,487 [Server] INFO  Server  - Market data is ready: true
12:59:20,489 [Thread-SC-1] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-861-1376P] Strategy started
12:59:20,489 [Server] INFO  Server  - Market data is ready: true
12:59:20,493 [Thread-SC-2] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-863-2278P] Strategy started
12:59:20,501 [Thread-SC-3] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-870-2230P] Strategy started
12:59:20,502 [Server] INFO  Server  - Market data is ready: true
12:59:20,502 [Server] INFO  Server  - Market data is ready: true
12:59:20,504 [Thread-SC-5] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-886-0341P] Strategy started
12:59:20,505 [Server] INFO  Server  - Market data is ready: true
